experiment,model,val_rmse,train_rmse,gap_ratio,median_r,deviation,outlier,otype,val_rmse_zscore,gap_zscore,test_mae,mono_violations,mono_rate,max_jump,mean_abs_diff,mean_rolling_var,mean_ma_dev,slope,slope_dev,slope_consistency,final_pred
Exp_050,LSTM,15.76125018665363,10.686816098823734,1.474831235131708,24.127328571329095,-8.366078384675465,False,Inlier,-1.619070637761573,0.04284985584163399,7.570442701476852,54,0.35526315789473684,9.413227081298828,2.1914788923765482,20.770448220526657,5.107757032940356,-1.1395237866410202,0.13952378664102016,0.7593915567987779,4.61232852935791
Exp_050,CNN,15.823914520495652,7.6135345307246824,2.0783926908898485,24.127328571329095,-8.303414050833442,False,Inlier,-1.274482262835844,0.4681812910256071,7.5226224995906055,62,0.40789473684210525,11.10052490234375,2.562554346887689,18.48686854139734,5.26443562927626,-0.9300737292844247,0.06992627071557533,0.9785830041619722,2.9800972938537598
Exp_050,Transformer,8.405532976506644,4.049025505469842,2.0759397452921897,24.127328571329095,-15.721795594822451,False,Inlier,-0.4017093401353688,0.06201856919633886,6.23976191975712,21,0.13815789473684212,5.242095947265625,1.2717538538732027,9.96072291261743,4.41003361947928,-0.9137855195907114,0.08621448040928859,0.368406471100846,4.946969509124756
Exp_051,RF,34.51347581019367,22.400131630120615,1.540771115995796,27.890692213038523,6.622783597155145,False,Inlier,-0.4990323694767919,-1.1097109309530897,4.422326573765012,22,0.14473684210526316,6.657039523576557,1.0555989270573567,8.038250476407683,3.864570144732164,-0.9032928552846576,0.09670714471534236,0.34256733137476725,1.5021062712652578
Exp_051,XGB,37.13985754623579,30.678000415161616,1.2106348863559115,27.890692213038523,9.249165333197265,False,Inlier,-0.09013415703883927,-0.6840073579395639,10.931488834954555,47,0.3092105263157895,9.633644104003906,1.6501226676137823,6.876134902808647,3.1476129369402286,-0.7612721678089489,0.2387278321910511,0.22076434857916713,27.996814727783203
Exp_051,SVR,33.412040610832726,27.941691995291034,1.1957772856584203,27.890692213038523,5.521348397794203,False,Inlier,1.8443567373778895,-1.749426805716457,5.00408334895024,64,0.42105263157894735,9.605401454405353,2.929417703353355,13.11932017229898,4.211326817916769,-0.9290525820713803,0.0709474179286197,0.4161537192034,6.2139769500537625
Exp_051,LSTM,22.36934381524432,18.852878567302064,1.186521397005183,27.890692213038523,-5.521348397794203,False,Inlier,0.7781863172764146,-0.7929127735264523,6.27951864479414,54,0.35526315789473684,12.583145141601562,2.588061941297431,21.54746389216109,5.063908137428227,-1.075927909364836,0.07592790936483595,0.8438374239011063,5.793349266052246
Exp_051,CNN,21.073429882709753,9.787270542538996,2.1531467625337473,27.890692213038523,-6.81726233032877,False,Inlier,0.029296310715480816,0.6390433859953907,12.904433920492533,54,0.35526315789473684,10.139846801757812,2.3868608411989714,16.869817543197474,5.023633072823703,-1.1594098207259202,0.15940982072592025,0.6349938583456869,7.44028377532959
Exp_051,Transformer,14.012369413558552,8.12776066756633,1.7240135366528002,27.890692213038523,-13.878322799479971,False,Inlier,1.2709360621083963,-0.43491697295065385,2.4268999193228926,11,0.07236842105263158,4.658905029296875,1.0705253575977527,9.495605786097672,4.43812550950785,-0.9837672887028605,0.016232711297139546,0.3141793206794407,4.266609191894531
Exp_052,RF,35.543018829469204,9.697607621806517,3.6651327023734623,27.245962397202593,8.297056432266611,False,Inlier,0.8119264926665515,1.4636071376355713,7.440944471800006,48,0.3157894736842105,9.13411809092932,1.5924077224154762,10.057667035549047,3.946186044743065,-0.8449598690849958,0.15504013091500424,0.4685084510879059,0.03216717840982547
Exp_052,XGB,36.74088926980317,30.24144781612853,1.214918329743734,27.245962397202593,9.494926872600576,False,Inlier,-0.17814222352504075,-0.6706126535066098,10.826528798520954,31,0.20394736842105263,6.4330596923828125,1.0105942174008018,5.195503543363767,3.147497217431827,-0.7502778036488644,0.24972219635113557,0.1977830585565673,27.80077362060547
Exp_052,SVR,32.947774285680595,26.443664411954096,1.245960989838695,27.245962397202593,5.701811888478002,False,Inlier,0.5042133943109329,-0.4988661361596231,4.978799172893871,60,0.39473684210526316,9.238212781070246,2.776021992976914,12.874641450012179,4.236572750848278,-0.9152981079864415,0.08470189201355849,0.41686911143364275,4.568176421609792
Exp_052,LSTM,18.09116673188059,10.777375251970088,1.6786245545800729,27.245962397202593,-9.154795665322002,False,Inlier,-0.773833121976765,0.633613048719809,5.504088529574326,56,0.3684210526315789,7.902458190917969,2.1024840693724784,15.095122584962185,4.39028059939327,-0.9861003869121133,0.013899613087886675,0.6751398139596018,5.684581756591797
Exp_052,CNN,21.54415050872459,13.797397556107784,1.5614647922634874,27.245962397202593,-5.701811888478002,False,Inlier,0.14620528687437032,-0.7133380799642223,6.649942600649167,51,0.3355263157894737,9.55377197265625,2.8185735815449764,20.14825667170533,5.08364854380357,-1.0181475598978926,0.01814755989789263,0.9434107644111546,4.608375549316406
Exp_052,Transformer,19.498829341863704,5.133899126619998,3.7980546288413612,27.245962397202593,-7.747133055338889,False,Inlier,2.907670444625806,2.493721785062283,7.050251315621769,11,0.07236842105263158,5.2911834716796875,1.2769643946697837,16.434915108327324,5.33188656137029,-1.0873176408261698,0.08731764082616977,0.7172552248922586,4.1738386154174805
Exp_053,RF,34.50018142464839,22.408712190916113,1.539587867911206,26.256532994771455,8.243648429876934,False,Inlier,-0.5159606495204936,-1.1111442432927703,4.467910688026332,26,0.17105263157894737,6.682993065354431,1.027360409037936,7.946245801865524,3.848681749583702,-0.9031586616517465,0.09684133834825348,0.33833265617540925,1.5209659410083074
Exp_053,XGB,45.651562794135266,40.790176525440074,1.1191803194492977,26.256532994771455,19.39502979936381,False,Inlier,1.7874555302068862,-0.9699938370046359,21.865896237441916,24,0.15789473684210525,3.6038589477539062,0.5537629880403218,2.2015922232668013,2.053406766999719,-0.5014656737877963,0.4985343262122037,0.16135269127922489,55.142059326171875
Exp_053,SVR,32.680525017784284,25.726022562382607,1.2703294859723386,26.256532994771455,6.423992023012829,False,Inlier,-0.2672238345111211,0.10838841666314102,5.164058546551022,55,0.3618421052631579,8.85154896038675,2.6944758079905973,12.858458243470666,4.213548277432876,-0.907553586333026,0.09244641366697404,0.42907780732384254,3.3878779096559413
Exp_053,LSTM,17.867085872306077,12.083788492684631,1.4785996861102444,26.256532994771455,-8.389447122465377,False,Inlier,-0.8551242521117444,0.05377397316947922,7.885945173650006,59,0.3881578947368421,15.438812255859375,2.751603117114619,28.283950900701907,5.546034093065893,-1.0796743901550183,0.07967439015501832,1.0337317240731314,4.642651081085205
Exp_053,CNN,19.832540971758622,9.40925423434727,2.1077696996816697,26.256532994771455,-6.423992023012833,False,Inlier,-0.27889297203254815,0.5353270284514828,5.55130121209263,44,0.2894736842105263,8.759017944335938,1.9298201681751954,14.019981876878672,4.7456895637999486,-1.0179487068041855,0.017948706804185477,0.6008246426739228,1.9073275327682495
Exp_053,Transformer,12.8098582451844,5.639005391504775,2.271652065536698,26.256532994771455,-13.446674749587055,False,Inlier,0.9121999371100019,0.3383731161951583,6.433692927454032,19,0.125,5.074016571044922,1.3326944708824158,15.817849077617424,5.368161994400009,-1.1658853437304824,0.16588534373048236,0.6004601597357687,2.322913646697998
Exp_054,RF,33.14279112917772,23.96064363338257,1.3832178983290062,25.943362832622846,7.199428296554878,False,Inlier,-2.244380738743009,-1.3005609935723987,3.224152527765575,39,0.2565789473684211,8.456816984887958,1.3571196375201477,8.878475254224073,3.9268861658931677,-0.9351310577131376,0.06486894228686235,0.35734461461662487,3.1746776360534152
Exp_054,XGB,45.70000790652284,40.933511554276194,1.1164448436320071,25.943362832622846,19.756645073899996,False,Inlier,1.7981419955821785,-0.9785479106175308,21.94264308455723,30,0.19736842105263158,3.8025054931640625,0.6814991298474764,2.3868992590745393,2.064939356330075,-0.5052476872479207,0.4947523127520793,0.1662962556994605,54.594932556152344
Exp_054,SVR,32.680525017784284,25.726022562382607,1.2703294859723386,25.943362832622846,6.737162185161438,False,Inlier,-0.2672238345111211,0.10838841666314102,5.164058546551022,55,0.3618421052631579,8.85154896038675,2.6944758079905973,12.858458243470666,4.213548277432876,-0.907553586333026,0.09244641366697404,0.42907780732384254,3.3878779096559413
Exp_054,LSTM,16.94879246914391,11.00746421723243,1.5397544915576649,25.943362832622846,-8.994570363478935,False,Inlier,-1.1882589459017139,0.23105165932599475,5.884987762550902,56,0.3684210526315789,9.219039916992188,2.254229874987351,16.603440470874766,4.512111641537267,-0.9880124042503012,0.011987595749698765,0.7183073767247301,2.3552842140197754
Exp_054,CNN,19.206200647461404,11.426373515632596,1.6808658163664183,25.943362832622846,-6.737162185161441,False,Inlier,-0.43445192142582645,-0.4404284086763779,8.117308776363048,51,0.3355263157894737,6.7691192626953125,2.0844939711846804,19.529616412770093,5.2400821307089105,-1.020157507021177,0.020157507021177024,1.0544502793798418,2.5430831909179688
Exp_054,Transformer,10.559137836286784,8.824535619172432,1.1965658355263145,25.943362832622846,-15.384224996336062,False,Inlier,0.24075942231262873,-1.179696710517885,2.5234326085234,2,0.013157894736842105,2.3775634765625,1.0295537270997699,9.015869708993973,4.52262693569984,-1.0528441870089371,0.052844187008937116,0.16425329781763814,1.8033504486083984
Exp_055,RF,34.456769096509106,18.92119951092566,1.821066844975275,26.03219626410595,8.424572832403157,False,Inlier,-0.57123932679278,-0.7701783068667053,4.4209113591038784,40,0.2631578947368421,7.020948234471774,1.3523610491821036,8.74818035038998,3.9257725511658266,-0.9112358901539785,0.08876410984602146,0.33633355615417776,1.1040613565433481
Exp_055,XGB,46.205996803715855,42.282712292248505,1.0927869641935575,26.03219626410595,20.173800539609907,True,Type1,1.9097576480937466,-1.0525281816045107,21.965943928637536,45,0.29605263157894735,8.218894958496094,1.1690486104864823,3.688379242195987,2.0950604779627056,-0.520947844690758,0.47905215530924194,0.2740593873927247,57.40541076660156
Exp_055,SVR,32.53458164373087,25.14508978637232,1.2938741487955778,26.03219626410595,6.5023853796249185,False,Inlier,-0.6885015163208615,0.6951133263857929,5.526431469069135,53,0.34868421052631576,8.74610081774621,2.612243128708773,12.739890121654541,4.164857670902277,-0.8967225065191011,0.10327749348089887,0.43354755944875994,2.095791878946983
Exp_055,LSTM,18.588073582062975,12.304335932477535,1.510692952798809,26.03219626410595,-7.444122682042973,False,Inlier,-0.593567304093705,0.14680705565789243,6.642724697885949,57,0.375,10.02984619140625,2.3309309325720133,21.259979533051514,5.181465505462845,-1.1192224515086255,0.11922245150862554,0.9052929706911259,4.774622440338135
Exp_055,CNN,19.52981088448103,9.683964828761384,2.0167164203733448,26.03219626410595,-6.5023853796249185,False,Inlier,-0.35407953195822023,0.32721055112299996,7.598333940007328,49,0.3223684210526316,13.765609741210938,2.9552425146102905,19.094579592090252,5.10334399403199,-1.050871256706697,0.0508712567066969,0.8328553995508414,3.080233097076416
Exp_055,Transformer,7.959593295341546,4.62133726508635,1.7223571530853896,26.03219626410595,-18.072602968764404,False,Inlier,-0.5347431758381002,-0.43725586060911176,1.5564530920359045,1,0.006578947368421052,2.040924072265625,1.0317416100909835,8.871543510309237,4.51177208459418,-1.017067650676727,0.01706765067672711,0.16756613882398078,0.5958227515220642
Exp_056,RF,34.99947229680576,8.408030338834845,4.162624406235892,27.644671680234325,7.354800616571438,False,Inlier,0.11980665829203392,2.0662373107338703,6.340314150514822,53,0.34868421052631576,6.094581649038133,1.5364272118929172,8.742348483667294,3.8331583241922456,-0.8618724504524894,0.1381275495475106,0.31537291511761256,0.5748824224021593
Exp_056,XGB,34.56117022475784,26.5247709992471,1.3029771388314286,27.644671680234325,6.916498544523513,False,Inlier,-0.6589645594582773,-0.3952450079808409,5.771666894551196,50,0.32894736842105265,9.266746520996094,1.915140202170924,9.150692004681035,3.6666686325872666,-0.8771132297558559,0.12288677024414407,0.26200515982700334,15.050971984863281
Exp_056,SVR,32.700092344230654,25.74915012812414,1.2699484131134273,27.644671680234325,5.05542066399633,False,Inlier,-0.21074112004732937,0.09889221192149532,5.181139983500852,55,0.3618421052631579,8.787307451711456,2.718618816241171,12.892375508478036,4.221389698070792,-0.9049714188607176,0.09502858113928236,0.43073615838582685,3.0371080172111533
Exp_056,LSTM,22.220797115830266,18.067313744099714,1.229889369862023,27.644671680234325,-5.423874564404059,False,Inlier,0.7242971582642673,-0.6671961789741359,4.467328246122872,55,0.3618421052631579,11.386642456054688,2.400329175748323,17.7765595783094,4.546154101902376,-1.0230401745384212,0.02304017453842122,0.6990257891154477,6.531473159790039
Exp_056,CNN,22.589251016238,14.680372481025154,1.5387382742117286,27.644671680234325,-5.055420663996326,False,Inlier,0.40576822838158344,-0.7652830830964904,5.3824602575863105,52,0.34210526315789475,9.049163818359375,2.113865061810142,15.758363262170803,4.47899473387988,-1.0160176327635226,0.016017632763522638,0.8170344218298998,7.733621597290039
Exp_056,Transformer,8.2995293173558,5.098819012503349,1.627735618189948,27.644671680234325,-19.345142362878526,True,Type2,-0.4333326155938735,-0.5708656986596445,2.7122330509759243,9,0.05921052631578947,2.89886474609375,1.0312821488631398,8.536576858997162,4.216057872955255,-0.9646669163062348,0.0353330836937652,0.30669396402612853,1.6950645446777344
Exp_057,RF,35.93071237257347,8.72099642210886,4.120023748832695,28.63288612500839,7.297826247565077,False,Inlier,1.3055923974540253,2.014633552629616,7.092318058864237,46,0.3026315789473684,7.950684984051968,1.5477902808364512,9.882821599256667,3.913782787708241,-0.8563522208242281,0.14364777917577187,0.4411489892563336,0.008181818181818182
Exp_057,XGB,33.294722918485895,27.90934245883222,1.1929597756592583,28.63288612500839,4.661836793477505,False,Inlier,-0.9383290736704134,-0.7392789845646495,5.2744535433700666,27,0.17763157894736842,5.387237548828125,1.0231432412800037,6.39606572504953,3.5941875987285923,-0.8743948993787924,0.12560510062120755,0.2012625911143866,18.490550994873047
Exp_057,SVR,33.412040610832726,27.941691995291034,1.1957772856584203,28.63288612500839,4.7791544858243356,False,Inlier,1.8443567373778895,-1.749426805716457,5.00408334895024,64,0.42105263157894735,9.605401454405353,2.929417703353355,13.11932017229898,4.211326817916769,-0.9290525820713803,0.0709474179286197,0.4161537192034,6.2139769500537625
Exp_057,LSTM,23.97104933153089,20.99086889931995,1.1419750867153236,28.63288612500839,-4.661836793477502,False,Inlier,1.359246439098505,-0.9220451737887048,9.133596745970982,52,0.34210526315789475,11.861114501953125,2.4935997301026394,26.17546059668415,5.554872160947773,-1.1518466722905647,0.1518466722905647,1.0473467367380214,2.8199374675750732
Exp_057,CNN,17.34551476100432,5.160848705372132,3.3609810616902385,28.63288612500839,-11.28737136400407,False,Inlier,-0.896575036320172,3.3997371407559975,4.372180672252879,34,0.2236842105263158,5.5572509765625,1.6556995228717202,13.54095736663413,4.823627710522971,-1.0134872783678375,0.013487278367837474,0.6122802354024589,1.1811976432800293
Exp_057,Transformer,4.633333482444999,2.212968304744547,2.093718862810304,28.63288612500839,-23.99955264256339,True,Type2,-1.5270412828317474,0.08712347808311159,1.5338013250064226,0,0.0,1.5271453857421875,0.9783270853130441,7.90969067750795,4.302301959829936,-1.004384503440949,0.004384503440949095,0.08487629831841223,1.2923146486282349
Exp_058,RF,34.8000282119315,11.996718569591252,2.9007955808966845,27.312955417729857,7.487072794201641,False,Inlier,-0.13415358005912562,0.5377372020267992,5.842461077399396,47,0.3092105263157895,10.262205301534706,1.6492722471416699,9.397614014698862,3.8920578154902556,-0.8780554840099306,0.12194451599006939,0.3827355194943133,0.7281707197536914
Exp_058,XGB,33.2071651953686,27.891814356643575,1.1905702788194186,27.312955417729857,5.894209777638746,False,Inlier,-0.9576433559647064,-0.7467511514675955,5.312212152418748,27,0.17763157894736842,6.0006256103515625,0.9556317956824052,6.348619825796518,3.6046816771549115,-0.8712057941039464,0.12879420589605362,0.2138821416139715,18.18748664855957
Exp_058,SVR,33.38395772943852,27.931875020267604,1.1951921489414814,27.312955417729857,6.071002311708664,False,Inlier,1.763293165639727,-1.764008211702129,4.92296790679864,62,0.40789473684210525,9.890127966399021,2.9675521126573408,13.274765810973994,4.220753604006817,-0.9311285476234606,0.06887145237653935,0.4143173610499252,6.625512839242049
Exp_058,LSTM,20.10785660424295,12.214179157248005,1.6462716278654523,27.312955417729857,-7.205098813486906,False,Inlier,-0.042226686838164,0.5398272546779905,7.00143686307022,51,0.3355263157894737,11.208915710449219,2.241846749657079,21.47063388083479,5.2447658537680555,-1.0755450268500997,0.07554502685009967,0.8429862711544481,4.786495208740234
Exp_058,CNN,21.41874564009111,8.936053819294518,2.396890850617334,27.312955417729857,-5.894209777638746,False,Inlier,0.11505952017746296,1.1961585318412309,8.261269856122585,37,0.24342105263157895,8.690231323242188,2.098104627508866,14.906545209340443,4.800538555909667,-1.015102768191021,0.015102768191020965,0.718587796309042,3.1200714111328125
Exp_058,Transformer,9.69213952977106,5.616161268608615,1.7257587640769891,27.312955417729857,-17.6208158879588,True,Type2,-0.01788567058920112,-0.43245263379398197,4.2441073274300765,7,0.046052631578947366,3.622039794921875,1.0872126096173336,10.09827058699775,4.63085351655661,-1.007751983991235,0.007751983991235001,0.3059836666182558,1.8334813117980957
Exp_059,RF,35.826581231899624,12.536440577406088,2.857795321621705,28.448740928321605,7.377840303578019,False,Inlier,1.1729979947572546,0.48564939133776247,6.990801562718451,41,0.26973684210526316,7.8540943521197875,1.5456572560896915,9.979713312402117,3.9608316734680984,-0.8525971147012307,0.14740288529876933,0.45623252130889447,0.09980510785282416
Exp_059,XGB,45.36163015406716,40.47994385485468,1.1205951845367252,28.448740928321605,16.912889225745552,False,Inlier,1.7234995402926265,-0.9655694293627665,21.635695089701734,6,0.039473684210526314,2.924163818359375,0.5150787704869321,2.275426709350419,2.118119734186196,-0.505802805431757,0.49419719456824296,0.15687758767984875,53.736263275146484
Exp_059,SVR,32.680525017784284,25.726022562382607,1.2703294859723386,28.448740928321605,4.231784089462678,False,Inlier,-0.2672238345111211,0.10838841666314102,5.164058546551022,55,0.3618421052631579,8.85154896038675,2.6944758079905973,12.858458243470666,4.213548277432876,-0.907553586333026,0.09244641366697404,0.42907780732384254,3.3878779096559413
Exp_059,LSTM,24.21695683885893,21.34060417885937,1.1347830940442145,28.448740928321605,-4.231784089462675,False,Inlier,1.4484557504931934,-0.9428935733586294,5.117175242480109,57,0.375,11.152397155761719,2.4596177684633354,19.874579058291538,4.926786808997766,-1.0596694903774226,0.05966949037742264,0.8333427579468496,6.67753267288208
Exp_059,CNN,18.915239501533957,9.271860632967256,2.0400694370101364,28.448740928321605,-9.533501426787648,False,Inlier,-0.5067155270391543,0.38058751452686695,7.06746120078891,52,0.34210526315789475,13.258514404296875,3.286178697096674,19.450642347637302,5.143175581273529,-1.023635567215577,0.023635567215577025,0.783169874046589,2.712186098098755
Exp_059,Transformer,6.238328029430899,3.273188979882228,1.9058869096080602,28.448740928321605,-22.210412898890706,True,Type2,-1.048235314478256,-0.17810363830005416,4.535970889664943,19,0.125,6.14892578125,1.2296851904768693,11.732924956528844,4.669408304442235,-1.036646789936425,0.036646789936424895,0.451453395703947,1.4531540870666504
Exp_060,RF,34.22914223838223,22.68437541346608,1.5089303370487712,27.280137399892638,6.949004838489593,False,Inlier,-0.8610858328020732,-1.1482808487616816,3.944151345394185,27,0.17763157894736842,7.982251150401758,1.076678039305201,8.140110202000102,3.8727578323337615,-0.9142896356648599,0.08571036433514012,0.3370291493509951,1.8323331661764417
Exp_060,XGB,35.52201912579629,19.036891257759645,1.8659569277792205,27.280137399892638,8.241881725903653,False,Inlier,-0.4470117327275349,1.3652423364115016,5.85118813608207,46,0.3026315789473684,7.4663238525390625,1.561356877025805,9.276473556154828,3.8829226028821524,-0.86639731303839,0.13360268696161004,0.4406127076267073,8.271750450134277
Exp_060,SVR,33.00488294037129,26.488572033563056,1.246004612802516,27.280137399892638,5.724745540478651,False,Inlier,0.6690622736479481,-0.49777906688613827,4.922211312783627,59,0.3881578947368421,9.111535432467434,2.7086237380605467,12.383688995814023,4.1984497168956665,-0.9123459802816548,0.08765401971834519,0.3962984310553451,3.5094623718820515
Exp_060,LSTM,15.346901626268645,7.099552688477271,2.1616716291403826,27.280137399892638,-11.933235773623993,False,Inlier,-1.7693862997393717,2.033886781196176,6.3836651876860975,53,0.34868421052631576,9.315162658691406,2.0770106660692313,17.087356621522613,4.746634723972218,-1.0788578726856037,0.07885787268560374,0.6754481512114314,4.252135753631592
Exp_060,CNN,21.555391859413984,13.851718925371681,1.5561528482888698,27.280137399892638,-5.724745540478654,False,Inlier,0.1489972078718973,-0.7254793567656895,11.0863002725676,51,0.3355263157894737,6.498237609863281,1.924784876014057,22.669041707868548,5.635887270935196,-1.0012449976668178,0.0012449976668178486,1.2084740345832496,1.9037688970565796
Exp_060,Transformer,9.84086871894726,3.7463363552991518,2.626797966239059,27.280137399892638,-17.43926868094538,False,Inlier,0.026483591337372547,0.8398550074959833,2.322487081577575,4,0.02631578947368421,2.286102294921875,0.9956295521635758,8.781333638144051,4.402858721481491,-1.0200104569750676,0.020010456975067648,0.21694859602331448,1.9856929779052734
Exp_061,RF,34.3112589600331,20.181753024471206,1.7001129147913607,27.519260388456686,6.791998571576414,False,Inlier,-0.7565232822695878,-0.916694293601246,3.920751512613698,42,0.27631578947368424,6.141004105902823,1.308236972248201,8.440081697277837,3.939268850411482,-0.9214920854309937,0.0785079145690063,0.3042511084841973,2.0248985180690284
Exp_061,XGB,35.86266324792925,20.821422783482294,1.7223925387259904,27.519260388456686,8.343402859472562,False,Inlier,-0.37186934091414925,0.9163038576323489,7.742180325626548,36,0.23684210526315788,8.493919372558594,1.2662394360492104,8.004810895457155,3.6376000549006915,-0.8127624619263217,0.18723753807367827,0.4062033403439173,12.695931434631348
Exp_061,SVR,32.680525017784284,25.726022562382607,1.2703294859723386,27.519260388456686,5.161264629327597,False,Inlier,-0.2672238345111211,0.10838841666314102,5.164058546551022,55,0.3618421052631579,8.85154896038675,2.6944758079905973,12.858458243470666,4.213548277432876,-0.907553586333026,0.09244641366697404,0.42907780732384254,3.3878779096559413
Exp_061,LSTM,22.35799575912909,20.317289849921007,1.1004418366958533,27.519260388456686,-5.161264629327597,False,Inlier,0.7740695162779091,-1.04244320969354,5.750196618971482,58,0.3815789473684211,10.514518737792969,2.489871272915288,19.616725300077697,4.653026532122598,-0.9804056969054269,0.019594303094573107,0.876396290808029,7.8996663093566895
Exp_061,CNN,17.617254191946934,10.537610224716365,1.6718453061231089,27.519260388456686,-9.902006196509753,False,Inlier,-0.8290853685687132,-0.46104619234989147,6.033629249123966,46,0.3026315789473684,8.006393432617188,1.9931393046128123,14.568004126253904,4.798707222456209,-1.0178472227295665,0.017847222729566514,0.6290832312053085,4.999114990234375
Exp_061,Transformer,5.545585546921762,4.2801289448075845,1.295658523010004,27.519260388456686,-21.973674841534923,True,Type2,-1.2548959762108984,-1.0397734050957317,2.734618278889874,4,0.02631578947368421,4.1204376220703125,1.1318859018777545,12.589112672711499,4.876538086936786,-1.0185879864356906,0.018587986435690595,0.52805506060453,2.8270230293273926
Exp_062,RF,35.014778372903635,15.255325217138678,2.2952495521738268,31.283039775316198,3.7317385975874373,False,Inlier,0.139296505466429,-0.1957831869064679,5.441595560205977,48,0.3157894736842105,8.303592085280954,1.683303941355142,9.467059578000997,3.906008399344113,-0.8860698604034187,0.11393013959658127,0.3320722282399739,1.3297037149215563
Exp_062,XGB,46.27436805264741,42.34934666657725,1.0926819820143259,31.283039775316198,14.991328277331213,False,Inlier,1.9248396026679702,-1.0528564701177971,21.98841616063336,43,0.28289473684210525,7.8197784423828125,1.1452773997658177,3.682932437355524,2.0824116781745072,-0.5199359714191638,0.4800640285808362,0.27978660966694113,57.74234390258789
Exp_062,SVR,32.39936443805188,24.788243679133217,1.307045584085722,31.283039775316198,1.1163246627356855,False,Inlier,-1.0788172214270344,1.0233409692934612,5.571532487460247,57,0.375,9.284233288576928,2.806509401984739,13.743354120547005,4.231926146435565,-0.8965144088306786,0.10348559116932143,0.4562947008399271,3.3172507027961444
Exp_062,LSTM,22.93411637381428,19.798001059381363,1.158405654440899,31.283039775316198,-8.348923401501917,False,Inlier,0.9830721769725616,-0.8744156701492523,6.404050577699748,56,0.3684210526315789,10.825027465820312,2.7291063384005896,22.279055537319937,5.157793220552076,-1.081767162313514,0.08176716231351411,0.890009381976146,9.435142517089844
Exp_062,CNN,30.166715112580516,25.755672681818442,1.1712648893024618,31.283039775316198,-1.116324662735682,False,Inlier,2.287720113269295,-1.6052008428986684,10.19368525735693,41,0.26973684210526316,5.572441101074219,1.6104904036772878,13.168270848710472,4.53433531529553,-0.8675848668532268,0.13241513314677322,0.7980731485266847,4.688763618469238
Exp_062,Transformer,13.094479488181507,4.274014784405797,3.063742206966182,31.283039775316198,-18.188560287134692,True,Type2,0.9971088547902077,1.4568398123311077,4.036318831973606,8,0.05263157894736842,5.11196231842041,0.9796626348244516,8.438191518446464,4.218098057027501,-0.9202769748913391,0.07972302510866092,0.2770984032631615,2.244248867034912
Exp_063,RF,35.6106457314402,11.47631730050077,3.1029680339952193,27.543177264793215,8.067468466646986,False,Inlier,0.8980385684111492,0.7826362012675353,6.512395769920695,41,0.26973684210526316,7.783773173977508,1.5926420331948052,9.970840071681415,4.019222945398623,-0.8615864754788767,0.13841352452112332,0.4125832107862638,0.16462295671986124
Exp_063,XGB,35.633046308978585,19.274742178175984,1.848691203212277,27.543177264793215,8.08986904418537,False,Inlier,-0.42252034256826426,1.3112508962415481,4.69567372752171,55,0.3618421052631579,12.640693664550781,2.4703230826478255,13.908414244503597,4.235115872241734,-0.9265146054118887,0.07348539458811132,0.536229087999703,4.537857532501221
Exp_063,SVR,32.97124236538622,26.461319450081106,1.2460165649557267,27.543177264793215,5.4280651005930025,False,Inlier,0.5719559573360444,-0.4974812233338144,5.006428070854315,60,0.39473684210526316,8.866483421195426,2.738224875169438,12.683320790498534,4.216771712889802,-0.9131343321604812,0.08686566783951877,0.41670954922214226,4.2456621912786545
Exp_063,LSTM,22.115112164200212,18.534185218900657,1.193206601909202,27.543177264793215,-5.4280651005930025,False,Inlier,0.685957207352883,-0.7735334680377671,5.291365969414804,54,0.35526315789473684,14.118820190429688,2.3865078938634774,20.71911078201614,5.034958111481717,-1.0534610944664482,0.0534610944664482,0.8432728886110439,4.833064079284668
Exp_063,CNN,15.980528904800005,6.76608084537153,2.3618589948909343,27.543177264793215,-11.56264835999321,False,Inlier,-1.2355852476874158,1.1160877593941443,7.5003356988133945,44,0.2894736842105263,6.627326965332031,2.0107486993074417,14.47809737016878,4.588170293028863,-0.9399156020212189,0.06008439797878107,0.806701993608906,0.3002915382385254
Exp_063,Transformer,12.351030042682043,7.897999918331282,1.563817443706889,27.543177264793215,-15.192147222111172,False,Inlier,0.7753211656402801,-0.6611210189797405,4.870666687784631,7,0.046052631578947366,6.414459228515625,1.2052915409991616,15.188203145419363,5.129603921754911,-1.0932376586748456,0.09323765867484557,0.6609342855840666,3.6056318283081055
Exp_064,RF,34.5440793312501,22.404678639436103,1.5418243612049207,26.43752170381785,8.106557627432252,False,Inlier,-0.4600636655075738,-1.1084350959235567,4.354858966892027,24,0.15789473684210525,6.915381768101511,1.0478640798421373,7.959292346769871,3.8639103907100636,-0.9061151858291561,0.09388481417084393,0.3334728679252521,1.5573500169664212
Exp_064,XGB,35.74403598362162,15.841463484540538,2.256359459370892,26.43752170381785,9.306514279803771,False,Inlier,-0.3980372263851762,2.586065409599315,5.855460330551746,58,0.3815789473684211,10.855194091796875,2.6872633679916986,14.824026442062175,4.354705109728831,-0.8957759774707583,0.10422402252924168,0.6189784090916974,3.3586151599884033
