experiment,model,outlier_type,mean_div,mean_abs_div,max_abs_div,div_std,div_sign_cons,early_div,late_div,div_growth_ratio,abs_div_very_early,abs_div_early,abs_div_mid,abs_div_late,abs_div_critical
Exp_015,SVR,Inlier,-1.8449461025899325,3.914438147715835,18.1130317139624,5.259559231462298,0.5294117647058824,10.284673550479829,1.4487967218562516,0.14086949038734034,6.716480947549134,7.71183114038254,2.511191709865856,1.1532190045897244,1.6505940553881882
Exp_015,LSTM,Inlier,0.8767427533988748,5.252732350136005,17.508026123046875,6.551727990487474,0.5751633986928104,11.116326522827148,3.9852413273427554,0.3585034425859248,7.7901458740234375,8.053639528685949,4.474317488016239,2.3866974283518085,4.114941913153737
Exp_015,CNN,Inlier,0.798472861130164,4.892208377033683,19.489116629787645,6.64791173054998,0.5294117647058824,1.4276559193929037,3.7062782067510587,2.596058445460105,0.8979339599609375,1.8911999488531135,6.39351924380385,8.09524424700546,4.436039638162928
Exp_015,Transformer,Inlier,2.389174683492079,3.362419853172949,18.89997100830078,4.785170103325631,0.6078431372549019,10.160642623901367,0.7631619832628818,0.0751096177192237,18.001795450846355,6.44639449841366,2.0486329280456728,0.5982525449125851,0.8872951756288963
Exp_016,RF,Inlier,-5.318038091970049,5.727875242548087,18.20153286506141,5.29747290113877,0.8366013071895425,11.040728863102778,1.33143956639623,0.12059344839504149,14.478381343130005,10.612213145196643,4.628794305111373,1.4092715589476006,1.4300624398319361
Exp_016,XGB,Inlier,16.048151497367503,19.692954555740915,53.34830359673943,19.2353356585416,0.7647058823529411,8.928611986516087,44.730733952935815,5.00981944567507,17.198612384047617,5.257592642040944,14.534577237270232,34.18711977384678,47.31020613476278
Exp_016,SVR,Inlier,-2.438286909513487,3.459451051475288,16.351139876914402,3.8870713883905066,0.738562091503268,7.41987720815795,1.655108762244873,0.22306417152363744,6.881231772853435,5.747308307944081,2.0342440692635653,2.601547564995361,2.0764134873457807
Exp_016,LSTM,Inlier,2.0912220723585677,6.5100769126489375,20.705211639404297,8.210978708629789,0.5098039215686274,15.231843335749538,4.267894000536493,0.2801955027018715,14.476472047918529,11.847537545740318,2.565140356636131,5.802195004799056,2.8956303114368893
Exp_016,CNN,Inlier,7.510537003779288,9.382770021498358,32.436119079589844,10.196730134949792,0.738562091503268,14.851728843968939,3.1516078333204045,0.2122047787453529,13.452826011134675,9.887216556369244,8.990565823592778,12.734028699461312,3.464767763695214
Exp_016,Transformer,Type2,0.7552027238836792,2.8670776500996045,11.677604013115413,3.8505736432914586,0.5816993464052288,6.199504893589927,1.7048434910334982,0.27499671672108,6.881231772853425,3.796408584053935,3.0379115577723246,1.4719608391724903,1.6072176440095773
Exp_017,RF,Inlier,-2.435281659201489,3.5489503152649684,15.162996094093629,4.455936296669309,0.6601307189542484,9.174932017965794,1.922166433094719,0.20950198097717232,6.1063605626941255,6.844437142730093,1.7034965138893268,1.7883219284459269,2.1811987931554464
Exp_017,XGB,Inlier,2.5775781055567815,5.793454397511632,13.731048784461393,6.360628124280341,0.6797385620915033,7.07062925181714,10.072724666568252,1.4245867387233715,6.825087191814021,4.632846109433537,3.4438659622382684,8.77008091425364,9.949261511631914
Exp_017,SVR,Inlier,-0.5634565071317262,2.725857685354424,9.711171735099569,3.5497400803253325,0.5751633986928104,4.121238625544,1.3434131421509778,0.3259731513298744,1.7140012121469301,3.71565915737295,2.8837138887715326,1.6283787894939674,1.654710311537147
Exp_017,LSTM,Inlier,0.5190814869742492,3.576839820959994,17.577899932861328,4.841585849939881,0.5098039215686274,7.325143093624528,2.174313640471139,0.2968288281444717,1.7140012121469301,5.3776524639110415,3.3303347816160374,2.6522903528064403,1.357320805494555
Exp_017,CNN,Inlier,1.3344200455951258,5.434824366403588,23.179854637710918,7.062147184183229,0.5163398692810457,12.557364522596924,3.6791241432527144,0.29298537417084186,18.111588833576604,7.615151808635548,4.6711815669754575,3.715656987987832,2.570349156941698
Exp_017,Transformer,Type2,1.651634540811446,4.054826704916188,24.39538503321873,5.333160603785207,0.5620915032679739,7.395469533583251,1.973440327156137,0.26684449421292744,21.42034025773025,6.120506849354659,3.3525660855399066,1.0164867630963526,2.598960772068357
Exp_018,RF,Inlier,-2.606149995210409,3.618552340730636,18.34104451884673,4.930709435164694,0.5751633986928104,10.226049328392802,0.8989557877488547,0.08790841495873566,17.180501975317213,6.001334792232794,3.293384409559966,0.586352532641125,0.9885233068481931
Exp_018,XGB,Inlier,3.7811582046706316,5.825553351998385,15.483727308988023,5.758421482868076,0.7712418300653595,4.945180030754733,10.57287031155186,2.13801524834238,10.997360508556445,5.044920349664252,4.415764105409761,4.861042993654016,11.97260343833813
Exp_018,SVR,Inlier,-2.387530471597015,4.381644144722389,23.099212145627376,6.226252782643592,0.5620915032679739,13.279533957925203,1.5873395020616203,0.11953277178935175,13.66468464181643,8.30135001093587,2.1874524082223767,2.1650841676254626,2.000242711520003
Exp_018,LSTM,Inlier,0.4639872636980106,5.479674056827799,25.650115966796875,7.562529535044959,0.6143790849673203,12.569173149176908,3.767399125875994,0.29973325064128836,16.984130580310744,7.751936339788874,2.9413550305098135,6.879526248187617,2.3193691496578985
Exp_018,CNN,Inlier,0.8195332539157555,9.68376996215616,33.13372613896145,11.952885358227423,0.542483660130719,6.315915652025215,5.649902133729487,0.8945499663089755,10.833200811430535,7.449515661001165,13.751242338070421,9.407672953891911,5.342455660263213
