experiment,model,outlier_type,mean_corr_with_others,min_corr_with_others,max_corr_with_others,std_corr_with_others,rank_in_experiment
Exp_029,CNN,Inlier,0.2608755424858508,-0.2711261327847429,0.5339224031752227,0.32127871921699924,4
Exp_029,Transformer,Type2,0.11748734510821053,0.04736968703635405,0.24274953458877221,0.07835970972555852,5
Exp_030,RF,Inlier,0.4368424640245888,-0.24139484856413568,0.7462416625227343,0.38753105487893663,1
Exp_030,XGB,Inlier,0.3592479971118174,-0.17727657320143253,0.7203033595177547,0.38363787702882585,4
Exp_030,SVR,Inlier,0.4097943510917895,-0.2099726828859003,0.7462416625227344,0.35749817382561827,2
Exp_030,LSTM,Inlier,0.10054373622029508,-0.07714445166613006,0.24376300693438202,0.13301447286963083,5
Exp_030,CNN,Inlier,-0.17153489650005088,-0.24139484856413573,-0.07714445166613004,0.056011572530081565,6
Exp_030,Transformer,Type2,0.371489554909799,-0.15188592618265573,0.7152991397122089,0.3283056967822912,3
Exp_031,RF,Inlier,0.34021790812893654,-0.14879394949513847,0.7364004892904654,0.3399462750790911,1
Exp_031,XGB,Inlier,0.28252664797308186,-0.13738414599974036,0.7364004892904654,0.35717209756414986,3
Exp_031,SVR,Inlier,0.28851582457056496,-0.13197002326439405,0.7157940822171756,0.3418407566512103,2
Exp_031,LSTM,Inlier,0.05289300345538015,-0.1105051498566551,0.1802198977541492,0.10166394874648287,4
Exp_031,CNN,Inlier,-0.13532993645280675,-0.3697823310820125,0.11128076757725172,0.15230335067244608,6
Exp_031,Transformer,Type2,-0.004163542439460055,-0.3697823310820125,0.21746902087803094,0.2130743387144568,5
Exp_032,RF,Inlier,0.17264597080084743,-0.4085686080540793,0.7613907021211466,0.4735647952543549,3
Exp_032,XGB,Inlier,0.1819200742312727,-0.3392436921858759,0.7613907021211463,0.43802503839550083,2
Exp_032,SVR,Inlier,0.18952613774714244,-0.23791804435382738,0.6979710571877465,0.40391528552417416,1
Exp_032,LSTM,Inlier,-0.05632592646714814,-0.22702776606407243,0.23638098498735838,0.18504841639090103,5
Exp_032,CNN,Inlier,0.12761147365488773,0.003567033998092675,0.4087894025668987,0.14401037844450248,4
Exp_032,Transformer,Inlier,-0.06811199140790508,-0.4085686080540793,0.4087894025668987,0.3281487817594775,6
Exp_033,RF,Inlier,0.21588290784941347,-0.1419181740879446,0.7989763285585489,0.36080110433874846,1
Exp_033,XGB,Inlier,-0.008075870627658743,-0.3518150017459588,0.3611106598370309,0.23658102939149317,5
Exp_033,SVR,Inlier,0.21209348584595253,-0.13008989010287003,0.7989763285585489,0.36682197218896617,3
Exp_033,LSTM,Inlier,0.21550762770661488,-0.05856597592072371,0.4803707440838003,0.2089663599521837,2
Exp_033,CNN,Inlier,-0.09800120576478458,-0.35181500174595887,0.12727755927204537,0.15375678062281842,6
Exp_033,Transformer,Inlier,0.036673640502712754,-0.14027568284716832,0.3611106598370309,0.1907303251737723,4
Exp_034,RF,Inlier,0.4479227068408614,-0.23106972599208608,0.7088968055875394,0.3480858530424378,2
Exp_034,XGB,Inlier,0.4225666811235743,-0.2799607734205581,0.6276735994367294,0.3526239491333853,3
Exp_034,SVR,Inlier,0.417165212857204,-0.42078423788987723,0.7088968055875394,0.4252011358892915,4
Exp_034,LSTM,Type2,0.4752959957767196,-0.31034408251411766,0.7077053064027332,0.3937610647121044,1
Exp_034,CNN,Inlier,-0.32420064707923946,-0.4207842378898773,-0.23106972599208608,0.06802480535101618,6
Exp_034,Transformer,Type2,0.37055974604858233,-0.37884441557955806,0.7077053064027332,0.3831061018832173,5
Exp_035,RF,Inlier,0.3012304305714749,-0.17713036645766492,0.7776803762770796,0.37151219035707533,4
Exp_035,XGB,Inlier,-0.010334343862086915,-0.3188860712013162,0.3054291456361965,0.21830610998038638,5
Exp_035,SVR,Inlier,0.3250404177695026,-0.218771897960139,0.7776803762770796,0.3640670311364143,3
Exp_035,LSTM,Inlier,0.36604457425404735,0.03835420347983916,0.721649583254691,0.2559830829329392,2
Exp_035,CNN,Inlier,-0.11670050779279158,-0.3188860712013162,0.038354203479839144,0.13534691111979041,6
Exp_035,Transformer,Inlier,0.4210238484393237,0.008515546752188283,0.721649583254691,0.2450790829286515,1
Exp_036,RF,Inlier,0.06033608066434887,-0.4668727456322377,0.792804198952213,0.5458987220089152,3
Exp_036,XGB,Inlier,-0.1603261140622801,-0.32250546132548474,-0.032086780345510574,0.09526548968199003,5
Exp_036,SVR,Inlier,0.07056781627777912,-0.523724800910991,0.792804198952213,0.5648804712863541,2
Exp_036,LSTM,Inlier,0.10472361573731519,-0.43728325895813724,0.7016406541051619,0.48834555864421714,1
Exp_036,CNN,Inlier,-0.16963165677466718,-0.523724800910991,0.663635435450834,0.4350053400029835,6
Exp_036,Transformer,Type2,-0.13666743759319872,-0.4399645255465605,0.663635435450834,0.41765576876513155,4
Exp_037,RF,Inlier,0.04625682181811715,-0.4029366119433842,0.8199371061008491,0.4576185485553629,3
Exp_037,XGB,Inlier,-0.20863165444313045,-0.586931156251171,0.09847036635298861,0.259737253487426,6
Exp_037,SVR,Inlier,0.13402698385631634,-0.2539428871983582,0.8199371061008491,0.42074611165969783,2
Exp_037,LSTM,Inlier,-0.07069079953361958,-0.3089890752347988,0.09847036635298861,0.1398882401768016,4
Exp_037,CNN,Inlier,0.15453591457761653,-0.005634373351794682,0.4286712034792709,0.17889770581633455,1
Exp_037,Transformer,Type2,-0.20518353618966384,-0.586931156251171,0.0029288489011476126,0.2154641492845998,5
Exp_038,RF,Inlier,0.23254698236545995,-0.32883679231033913,0.8018948594157237,0.421168488075656,1
Exp_038,XGB,Inlier,0.13647908764362643,-0.36265981253124424,0.5620960463823098,0.3525794839170955,3
Exp_038,SVR,Inlier,0.20060376799540625,-0.436867989054958,0.8018948594157237,0.4988070488022551,2
Exp_038,LSTM,Inlier,0.06832354887422637,-0.31064781742116504,0.4203944624410628,0.3015994885317685,4
Exp_038,CNN,Inlier,-0.14057243698355917,-0.3444985392071067,0.3286646642524673,0.2482451536404238,5
Exp_038,Transformer,Inlier,-0.19028545968847022,-0.436867989054958,0.32866466425246726,0.27376160815230854,6
Exp_039,RF,Inlier,0.2748392873141479,-0.08845527603371692,0.7809964671433263,0.3013125804719657,2
Exp_039,XGB,Inlier,0.0944455422082376,-0.11459326383368867,0.42068369007613193,0.18689129516738948,4
Exp_039,SVR,Inlier,0.21710454374097016,-0.07131824600311136,0.7809964671433263,0.29713233271668726,3
Exp_039,LSTM,Inlier,0.08415889919116677,-0.043621399717458036,0.24977171556127564,0.0996509825956257,5
Exp_039,CNN,Inlier,-0.0237398986148596,-0.11459326383368867,0.14421491476649545,0.0939717285779536,6
Exp_039,Transformer,Type2,0.2918439153662348,0.14421491476649548,0.42306753093544625,0.11165532177982568,1
Exp_040,RF,Inlier,0.40348712788822666,0.09099801615913154,0.7908215200348978,0.2675082632488509,1
Exp_040,XGB,Inlier,0.1568887304250596,-0.09560573345419482,0.4938564167537092,0.2578577711717527,3
Exp_040,SVR,Inlier,0.34758027801632724,-0.17292179261877133,0.7908215200348977,0.3267513422861801,2
Exp_040,LSTM,Inlier,0.025851203984277527,-0.13101560787812638,0.16700974439318106,0.11723094680879265,5
Exp_040,CNN,Inlier,-0.0839305534973112,-0.2636464104678094,0.12086689393203902,0.13906548875284117,6
Exp_040,Transformer,Type2,0.1568285727395327,-0.26364641046780946,0.5732022809904253,0.3169450711850071,4
Exp_041,RF,Inlier,0.2797558461917875,-0.3377547581512227,0.8177196268311948,0.4034305783995967,3
Exp_041,XGB,Inlier,0.06569910190640971,-0.38113749640341804,0.6035862841722226,0.3271371298299929,4
Exp_041,SVR,Inlier,0.3020199669107388,-0.24751033992492044,0.8177196268311947,0.35908487743236417,1
Exp_041,LSTM,Inlier,-0.00629547666661871,-0.38113749640341804,0.4067379995968242,0.2802534814759837,5
Exp_041,CNN,Inlier,-0.19969316681482593,-0.3377547581512227,-0.09447894105455062,0.08579934644696839,6
Exp_041,Transformer,Inlier,0.28684683101577,-0.13552041714946586,0.6035862841722225,0.32400981133577544,2
Exp_042,RF,Inlier,0.09526588326232381,-0.4867365708889892,0.7768030400631906,0.4103017552146253,2
Exp_042,XGB,Inlier,-0.2022818575108869,-0.48673657088898914,0.041885524774759514,0.17677939016671523,5
Exp_042,SVR,Inlier,0.15709876699299274,-0.22479778693678884,0.7768030400631906,0.37504903486621244,1
Exp_042,LSTM,Inlier,0.08694382950060676,-0.3076666317229672,0.3491894824162559,0.2201184924022621,3
Exp_042,CNN,Inlier,-0.055486837590781914,-0.3653623374123851,0.17501368401417794,0.18590795196479715,4
Exp_042,Transformer,Inlier,-0.21405267944206413,-0.3653623374123851,0.09344144898689265,0.16063135073986404,6
Exp_043,RF,Inlier,0.4663482016721844,-0.1663973357196553,0.8251681883099641,0.3518313137107759,1
Exp_043,XGB,Inlier,0.34070506659991234,-0.3241887285978377,0.6894965899485788,0.40088763716646586,4
Exp_043,SVR,Inlier,0.4321731237445784,-0.19738018866638513,0.8251681883099642,0.35630644139336165,2
Exp_043,LSTM,Inlier,0.2487909126704027,0.07503421336509615,0.3525906271390491,0.10492193491102719,5
Exp_043,CNN,Inlier,-0.13173999277347576,-0.32418872859783765,0.18244315853225707,0.168354907800112,6
Exp_043,Transformer,Inlier,0.40829283734699207,-0.15317686941575767,0.6330434760260313,0.30265968960390277,3
Exp_044,RF,Inlier,0.17659106922130824,-0.5980428419566213,0.7792049516985201,0.4901783085543177,3
Exp_044,XGB,Inlier,-0.22213039324858325,-0.5980428419566213,0.35256368946516825,0.3241848741059587,6
Exp_044,SVR,Inlier,0.2017355807882882,-0.33121869545179694,0.7792049516985201,0.4049993993338144,2
Exp_044,LSTM,Inlier,0.2599866524147242,-0.12918554882878394,0.550470010411223,0.25735366285265676,1
Exp_044,CNN,Inlier,-0.10026992741147112,-0.5754248810160048,0.2943876548765217,0.3323478556938217,5
Exp_044,Transformer,Type2,-0.03720389304948657,-0.5754248810160048,0.35256368946516825,0.3189765800516401,4
Exp_045,RF,Inlier,0.3772979060863191,-0.41606498600360137,0.7950659550214996,0.4351061960350956,3
Exp_045,XGB,Type1,-0.10808631135978461,-0.4160649860036014,0.39638718184643745,0.2796479404406012,6
Exp_045,SVR,Inlier,0.3682598284663839,-0.19827577059812443,0.7950659550214995,0.3332340762374418,4
Exp_045,LSTM,Inlier,0.4141405942237326,-0.27931932450730224,0.7538028024868004,0.358673053121285,1
Exp_045,CNN,Inlier,0.2805477611253614,-0.04315865753633255,0.48292362349235374,0.17467189769281516,5
Exp_045,Transformer,Inlier,0.39873862738049504,0.3095638573161065,0.52812661645299,0.07219545482119744,2
Exp_046,RF,Inlier,0.41717153957094144,-0.3255831221133584,0.7919080598630032,0.40301606558127745,3
Exp_046,XGB,Inlier,0.2713281422245122,-0.1208270414407708,0.49312645066668004,0.210811910045208,5
Exp_046,SVR,Inlier,0.4623236504229668,-0.20369113675163758,0.7919080598630033,0.3563061593178222,1
Exp_046,LSTM,Inlier,0.4238913295538418,-0.1544974138909635,0.674309750909724,0.3036549893121725,2
Exp_046,CNN,Inlier,-0.22513775142420464,-0.3255831221133584,-0.12082704144077085,0.08441191091542857,6
Exp_046,Transformer,Inlier,0.33326477154515877,-0.3210900429242929,0.6554941199266344,0.3562378813421376,4
Exp_047,RF,Inlier,0.3069653214612855,-0.22386443366735861,0.6419821374780209,0.3517394080278164,2
Exp_047,XGB,Inlier,0.20904434954772105,-0.13229834664070939,0.47940026309596784,0.2676796983774778,4
Exp_047,SVR,Inlier,0.30711014709175993,-0.41934898505934426,0.6419821374780209,0.38118108236896187,1
Exp_047,LSTM,Inlier,0.27761242986946655,-0.30967628896240484,0.6305673572593385,0.3363751375015388,3
Exp_047,CNN,Inlier,-0.2588319944552766,-0.41934898505934426,-0.13229834664070939,0.09805138257330805,6
Exp_047,Transformer,Type2,0.033699659753461696,-0.20897191794656605,0.29675551521983196,0.18064615745407833,5
Exp_048,RF,Inlier,0.39652313143514617,-0.10656783888580224,0.7823285973408977,0.3440192191037044,1
Exp_048,XGB,Inlier,0.34114699389257575,-0.02153700097883765,0.7432721231946678,0.33463822585419556,3
Exp_048,SVR,Inlier,0.36998998513155623,-0.05013616343879286,0.7823285973408978,0.33260720469811994,2
Exp_048,LSTM,Inlier,0.17649765289862543,-0.02153700097883765,0.43285223568930753,0.14666806690495945,5
Exp_048,CNN,Inlier,0.037863018892390236,-0.10656783888580226,0.1737796781134141,0.10827959739219192,6
Exp_048,Transformer,Inlier,0.2900880948690132,0.14480306595716447,0.4474152598236081,0.12523921536205862,4
Exp_049,RF,Inlier,0.48365703818371814,0.10392889840357654,0.8064600238385038,0.254741471698587,1
Exp_049,XGB,Inlier,0.3308236673261572,-0.21990732540983754,0.63510630937945,0.3010719167468933,4
