experiment,model,outlier_type,shap_inlier_val_rmse,shap_type1_val_rmse,shap_type2_val_rmse,shap_inlier_mean_abs_diff,shap_type1_mean_abs_diff,shap_type2_mean_abs_diff,shap_inlier_slope,shap_type1_slope,shap_type2_slope,shap_inlier_slope_dev,shap_type1_slope_dev,shap_type2_slope_dev,shap_inlier_max_jump,shap_type1_max_jump,shap_type2_max_jump,shap_inlier_slope_consistency,shap_type1_slope_consistency,shap_type2_slope_consistency,shap_inlier_val_rmse_zscore,shap_type1_val_rmse_zscore,shap_type2_val_rmse_zscore,shap_inlier_final_pred,shap_type1_final_pred,shap_type2_final_pred,shap_inlier_mean_abs_div,shap_type1_mean_abs_div,shap_type2_mean_abs_div,shap_inlier_late_div,shap_type1_late_div,shap_type2_late_div,shap_inlier_gap_ratio,shap_type1_gap_ratio,shap_type2_gap_ratio,shap_inlier_max_abs_div,shap_type1_max_abs_div,shap_type2_max_abs_div
Exp_016,CNN,Inlier,0.1593578004233637,-0.0648140891951032,-0.19018759726453857,0.10358779306076446,-0.013787384957615575,-0.09741199160693723,0.0076321643808353505,-0.04411759069267264,-0.010899574208848494,0.016960356394598548,-0.03499870655253833,-0.01347012258481702,0.09590399715929263,-0.004691418447846413,-0.10288661817434018,0.047307954248243585,-0.014945865700236835,-0.040658081754651666,0.0060461627735813464,-0.030779081811908957,0.0015775258629920253,0.007021621271670605,-0.059231810304103766,-0.0016572937654136632,0.016214496428087324,-0.07620088150929205,-0.018233284440356115,0.008139775723749843,-0.04445382079985777,-0.004235365882299511,0.005744461031350004,-0.015804040927746697,-0.004733905430590299,0.005716372048085859,-0.07574431540994113,0.00033110573103646763
Exp_016,Transformer,Type2,-0.1952976079331904,-0.06015904176029879,0.18731817303490894,-0.08215743767916452,-0.01483637360282983,0.0740574811680571,-0.028390622828955395,-0.04334641401234664,0.029733202279906047,0.0118322199410165,-0.03228144519927713,-0.0039985665975600364,-0.09933990965117964,-0.006527611966505508,0.09379079452536393,-0.014606630250757296,-0.029406811085397118,-0.0006068706062965049,-0.021159190246019,-0.02967709362255781,0.02444715693936437,-0.012205564685255767,-0.05563163604349937,0.017160903037133652,-0.0001604290721964499,-0.07347873602618005,0.0023464471227177563,-0.003725450059769962,-0.0453833640943603,0.007350901679747963,0.004827644727811408,-0.0145228841670823,-0.007791478984488099,0.014038880855044783,-0.07431759472852843,-0.005885620770810451
Exp_017,RF,Inlier,0.13000203067683364,-0.0648140891951032,-0.1585007398862233,0.07067147880357537,-0.013787384957615575,-0.06271947265938604,0.0529633903514005,-0.04411759069267264,-0.07695866969588658,0.018137109307291534,-0.03499870655253833,-0.018785287206863482,0.0855820903969946,-0.004691418447846413,-0.0869760859615834,0.006418469305054337,-0.014945865700236835,-0.0020024646018105244,0.024735640648139347,-0.030779081811908957,-0.018842162770210495,0.0331641430998575,-0.059231810304103766,-0.023019949241016892,0.012647179572775584,-0.07620088150929205,-0.0055190644181089075,0.006610996816368534,-0.04445382079985777,-0.00020125490922864934,0.03205128447971493,-0.015804040927746697,-0.03293280689794055,0.023264208480424386,-0.07574431540994113,-0.00987474366947741
Exp_017,XGB,Inlier,0.12948003890629958,-0.0648140891951032,-0.15712867108443446,0.057458191561453896,-0.013787384957615575,-0.04147564693117965,0.05628746636315055,-0.044298254248919394,-0.07852440760900078,0.015595071761197746,-0.03499870655253833,-0.015011285178390642,0.08055008538385897,-0.004330091335352892,-0.06195651951314462,0.008486755980940555,-0.014945865700236835,-0.004537999955430805,0.014738125682726137,-0.030779081811908957,-0.0031046379385052444,0.03725351077063565,-0.059231810304103766,-0.05053183081823033,0.018672920617401757,-0.07620088150929205,-0.012205803640235066,0.04927790940126178,-0.04445382079985777,-0.06294621570555577,0.0034860651034439544,-0.015804040927746697,-0.0015813838908793113,0.025757500844016228,-0.0759249789661879,-0.007328299652749264
Exp_017,SVR,Inlier,0.14426409442542062,-0.06487168103806958,-0.17876923444695036,0.07714242055188615,-0.014254084239612465,-0.05996475166111217,0.035937079875941455,-0.04481607591119194,-0.04778786433058833,0.018031147590523103,-0.036249644141688776,-0.01569456847789445,0.08982006255929585,-0.004918876645748642,-0.077745254747503,0.018812903094336787,-0.015887625295028077,-0.006336932850102114,0.026886426053215822,-0.01740902382729803,-0.03433886359587957,0.038290028896877465,-0.06072823391072901,-0.0531776948694912,0.011189578038477307,-0.07831585179308835,-0.004003301319032804,0.009557452047296574,-0.0466436030079262,-0.002527651105392675,0.004797544898025586,-0.016246567830077226,-0.009032190581038213,0.022314904345090012,-0.07922773866840503,-0.0069543939327511165
Exp_017,LSTM,Inlier,0.14429281421008494,-0.0648140891951032,-0.16706782973818637,0.09036823517413588,-0.013788083387514782,-0.08283065674397427,0.0112990139187255,-0.04429790205969418,-0.011862779117087312,0.021303640078604316,-0.03499870655253833,-0.019230451434844392,0.09565247670286474,-0.004611070628574084,-0.09401130714084253,0.03739597628162262,-0.014945865700236835,-0.03237103319256034,-0.005742102859062593,-0.030638419044961368,0.007678231595698802,0.04139413074402329,-0.059231810304103766,-0.059978739143545054,0.01629694402489483,-0.07620088150929205,-0.010520539691933995,0.0040678498946632845,-0.04445382079985777,0.0006956616476121095,0.0025037392796736025,-0.015663378160799112,-0.002027037433274829,0.022788738272622355,-0.0759249789661879,-0.012665085048096297
Exp_017,CNN,Inlier,0.15706874136720173,-0.0648140891951032,-0.19939708685799298,0.07669216817062816,-0.013783688721056436,-0.06393362517991771,0.007326556995267475,-0.04411759069267264,-0.0020587145444804877,0.011002027531330286,-0.03499870655253833,-0.001007200094170879,0.08170371484540122,-0.004691418447846413,-0.07658209956437889,0.03233294990593202,-0.014945865700236835,-0.0241969340514139,0.03289931709148713,-0.03037417589793046,-0.0358885171768074,0.0403742026487177,-0.059231810304103766,-0.05587741953426533,0.016596514229770817,-0.07620088150929205,-0.014012235842472073,0.019067284541701486,-0.04445382079985777,-0.015417783411041136,0.0037486620496073723,-0.015804040927746697,-0.0025014882156053422,0.01823150299934097,-0.07615291756047876,-0.005459597445190045
Exp_017,Transformer,Type2,-0.20028818883683086,-0.06462328541481825,0.18392143958923593,-0.09161526146499571,-0.013970184920774174,0.07956667660441609,-0.02815767280945231,-0.04581607317376951,0.03121137901167821,-0.014285105873283733,-0.035362305472393725,0.025406901642822454,-0.10986528135407285,-0.0015756211926713666,0.1022790696009074,-0.011051073310042044,-0.014801921059331577,0.009003288113215805,-0.00461369963090435,-0.030415072062733667,0.013031013351701568,-0.011372388407997092,-0.05943029109903061,0.01746600939285733,0.003387394491249604,-0.07702393891471977,0.0037969549191337677,-0.005053668350264967,-0.044641578738172316,0.00793117829658755,0.002757825830494817,-0.01594057735090096,-0.0026365115053406415,0.008680689017681318,-0.07596815690954749,-0.0022452135020300996
Exp_018,RF,Inlier,0.19625585367359902,-0.06470558816973929,-0.23126228497676163,-0.03947895260523992,-0.013871842465773918,0.03355629083778461,0.08411109651640251,-0.04411759069267264,-0.11810693889561566,0.02806256808575678,-0.03499870655253833,-0.021681626214689737,0.13062605387165008,-0.004774872205071846,-0.11763714968372006,0.009645891868881921,-0.014945865700236835,-0.0035285873601032347,0.009954099554327158,-0.030642339633273844,0.000918554313446055,0.000403920003593567,-0.059231810304103766,0.004907556108739755,0.015213440718848937,-0.07636249569481188,-0.003947625091393415,0.026895152985045547,-0.04445268677728234,-0.019258604940203563,0.006020174949056141,-0.015965655113266534,-0.00401749052558303,0.027359793509261748,-0.07549955300009215,-0.008297147347715968
Exp_018,XGB,Inlier,0.13096599596760947,-0.0648140891951032,-0.1522755374016255,0.06622106606801229,-0.013788083387514782,-0.04912455039129168,0.05754257870701497,-0.04429790205969418,-0.07988134973707671,0.018843163595694316,-0.03499870655253833,-0.01707291345031947,0.07830871360360689,-0.004611070628574084,-0.055628232704280675,-0.0038830163969497387,-0.014945415362334302,0.0016628144328759958,0.009931332261561225,-0.030638419044961368,0.0010131841053836333,0.037906752627179005,-0.059231810304103766,-0.04970304998227555,0.019451199636986632,-0.07620088150929205,-0.013165958666237555,0.050439255463214795,-0.04445291710165067,-0.06464383367144307,0.004612050153197635,-0.015058125027260345,-0.0062971176181648575,0.02670455068925911,-0.07653158613583629,-0.009216156833280654
Exp_018,SVR,Inlier,0.16698176961536418,-0.0648140891951032,-0.1993534795779465,0.08023114686548193,-0.013787384957615575,-0.07074067008342787,0.06391503763572767,-0.044298254248919394,-0.0939919008854626,0.020360554253654763,-0.03499870655253833,-0.018649869755019123,0.1013411137534267,-0.004330091335352892,-0.09750294753031814,0.014881906585495357,-0.014945865700236835,-0.003663814630443196,0.003835616753706828,-0.030779081811908957,0.002824514910352258,0.0031340053945289863,-0.059231810304103766,0.0023828046873619773,0.010989805110201293,-0.07620088150929205,-0.004481741192360778,0.007670577283793426,-0.04445382079985777,-0.0016704136823548095,0.003975078840006034,-0.015804040927746697,-0.004807061630740162,0.019727030284999333,-0.0759249789661879,-0.006678122547377012
Exp_018,LSTM,Inlier,0.1327515431344038,-0.0648140891951032,-0.1535747322796645,0.08837452105541166,-0.013788083387514782,-0.0837072559021729,0.015166877137086284,-0.04429790205969418,-0.019962371710968162,0.026892403185915008,-0.03499870655253833,-0.026168167350695555,0.07988077261564643,-0.004611070628574084,-0.0785524465922181,0.03565767266177164,-0.014945865700236835,-0.03319659035062265,0.0036905377077699063,-0.030638419044961368,-0.00020102049470968348,0.03808702576877954,-0.059231810304103766,-0.04229112917428216,0.023415620512800522,-0.07620088150929205,-0.02404253972350893,0.01923811622274777,-0.04445382079985777,-0.017241304850314804,0.0030081978736266174,-0.015663378160799112,-0.002155627551546689,0.017376239162507526,-0.0759249789661879,-0.008903099033877518
Exp_018,CNN,Inlier,0.1406907155104526,-0.0648140891951032,-0.17570709831914666,0.08745150507676946,-0.013787384957615575,-0.07826670415495733,0.006819544089080961,-0.04411759069267264,-0.004082357131456569,0.012779774773704197,-0.03499870655253833,-0.0006365173111383594,0.06122115405116075,-0.004691418447846413,-0.0572865891440594,0.03755547010667392,-0.014945865700236835,-0.02968645247233852,0.027247668468453588,-0.030779081811908957,-0.022486180238595027,0.038473030381387954,-0.059231810304103766,-0.02882618022673551,0.01716852162442042,-0.07620088150929205,-0.019304474874211688,0.05561511405684461,-0.04445382079985777,-0.07532350812854585,0.004146333761487952,-0.015804040927746697,-0.0029131145815132265,0.007620434746661747,-0.07574431540994113,0.00018647466496233796
Exp_018,Transformer,Inlier,0.11821943815590054,-0.06481360840095315,-0.13645204727987867,-0.006721352366910252,-0.013465771403301382,0.008705165454210824,0.007734553990933675,-0.04411759069267264,-0.005756526094641119,0.012343359105069207,-0.03499870655253833,-0.005449346537690133,0.10934921544834061,-0.004691418447846413,-0.12274187939864555,0.013813303960959002,-0.014945865700236835,-0.007039836238932687,0.06174343613845951,-0.030779081811908957,-0.05994791200965315,0.013037861342614766,-0.059231810304103766,-0.010641976492874345,0.015525482210870006,-0.07636249569481188,-0.008526553335474921,0.032814077572402164,-0.04445268677728234,-0.031016574957148497,0.05978865669576478,-0.015965655113266534,-0.06551332991445273,0.02127725609359129,-0.07574431540994113,-0.009508556376047275
Exp_019,RF,Inlier,0.15312998265351774,-0.06481360840095315,-0.18987843771218307,0.026794912385949787,-0.013465771403301382,-0.0207584492052517,0.06684979563170257,-0.044298254248919394,-0.09531045794833541,0.01831041454573092,-0.03499870655253833,-0.019570798615799436,0.09229746618569071,-0.004330091335352892,-0.08964306555029185,0.01530644337450698,-0.014945865700236835,-0.004312006222199369,0.02601101891946581,-0.030779081811908957,-0.01826174292725518,0.043944214432198446,-0.059231810304103766,-0.03359910149345722,0.014993728759007926,-0.07636249569481188,-0.006741294185920403,0.008793772780238792,-0.04445268677728234,-0.0027982506363319246,0.00561761659918175,-0.015965655113266534,-0.0037806049153494108,0.023680192965687262,-0.0759249789661879,-0.007975412786613576
Exp_019,XGB,Inlier,0.16428482049751678,-0.0648140891951032,-0.19771236488274002,0.07752721152446782,-0.013788083387514782,-0.06933260792932341,0.059429382720745556,-0.04429790205969418,-0.08899360523661796,0.019851557409567743,-0.03499870655253833,-0.01703025550524496,0.09615373679541467,-0.004611070628574084,-0.09317364642771975,0.021623363419432846,-0.014945865700236835,-0.011582262002415626,0.010105610123003022,-0.030638419044961368,-0.0019359327624678415,0.006149229663533892,-0.059231810304103766,-0.0014353651652263778,0.010068959600951447,-0.07620088150929205,-0.004342768771355946,0.006080331781806796,-0.04445382079985777,-0.00028642745211661586,0.0037242610064784445,-0.015663378160799112,-0.0029026467922152327,0.02204517783346796,-0.0759249789661879,-0.007604818990292209
Exp_019,SVR,Inlier,0.14474553008309043,-0.06487168103806958,-0.17967623038405775,0.07697336006740434,-0.014254084239612465,-0.06042556641204852,0.03596601226873078,-0.04481607591119194,-0.04789773672870597,0.017945103948781495,-0.036249644141688776,-0.01562222871279551,0.09023761507987965,-0.004918876645748642,-0.0782549274321033,0.018822508490232454,-0.015887625295028077,-0.006310113986340238,0.026754729942392634,-0.01740902382729803,-0.034054402096487794,0.03813626921009176,-0.06072823391072901,-0.05346567069515419,0.01222150482041832,-0.07831585179308835,-0.0037306181972841497,0.007604439086353953,-0.0466436030079262,-0.000810923509316328,0.0049057234281860785,-0.016246567830077226,-0.009049146996621859,0.02273084595082479,-0.07922773866840503,-0.007035136766820494
Exp_019,LSTM,Inlier,0.1538251258999611,-0.0648140891951032,-0.1745129985971832,0.09690335948701638,-0.013788083387514782,-0.09073154241745586,0.010692806108365071,-0.04429790205969418,-0.013420453245275495,0.023010605764166817,-0.03499870655253833,-0.021065843804826637,0.09494494366884555,-0.004611070628574084,-0.09598917573803294,0.043970200610588574,-0.014945865700236835,-0.04046923828469545,0.004767171032463594,-0.030638419044961368,-0.004467034969821059,0.0145582968507885,-0.059231810304103766,-0.008867217905980291,0.03037477288588242,-0.07620088150929205,-0.03166676911441417,0.0037613770875576467,-0.04445382079985777,0.0033592213173394914,0.003869988450959962,-0.015663378160799112,-0.003989899560264814,0.005283926665000402,-0.0759249789661879,-0.0018433869164884086
Exp_019,CNN,Inlier,0.12391365703632537,-0.0648140891951032,-0.1494746406591911,0.08568328880573321,-0.013788083387514782,-0.07931181307378186,0.00693764533149889,-0.04429790205969418,-0.008202787353511685,0.014306162006224515,-0.03499870655253833,-0.004737188797294303,0.07682809929019101,-0.004611070628574084,-0.07383485385251178,0.037869202785310974,-0.014945865700236835,-0.031094377231749484,0.015148865123205,-0.030638419044961368,-0.005873685158863429,0.0401750365280498,-0.059231810304103766,-0.03768321258154404,0.016768092267480925,-0.07620088150929205,-0.019625330169040712,0.05700406275155777,-0.04445382079985777,-0.07384766971025601,0.01045926226415227,-0.015663378160799112,-0.009265705688213348,0.005684729157243642,-0.0759249789661879,0.0006185623582219905
Exp_019,Transformer,Inlier,-0.07272876905186022,-0.06657182539501119,0.07436446101959115,-0.03882060078039464,-0.01431331745073023,0.028705542917003328,-0.012183071107867705,-0.046515813766985645,0.009610982485353426,0.0034437333744795785,-0.035322256816817214,0.008402513890450426,-0.07462349290125211,-0.005975947528418854,0.06914597036487052,-0.002397940580581576,-0.007375950915344879,-0.00977307299926526,0.040585763528759235,-0.031211812041330795,-0.031307970300334734,0.11722092318338616,-0.05894940126759373,-0.12686230280323998,0.06677347667303506,-0.07695991266729611,-0.07627758239765972,0.05972099785527685,-0.04367836299757674,-0.05257955498570742,0.003649956934397047,-0.015600682518193139,-0.001989545451109891,0.019524710007196838,-0.07709372294356487,-0.008265062306988966
Exp_020,RF,Inlier,0.12286137204638384,-0.0648140891951032,-0.1499866552077954,0.06382998335125958,-0.013784387150955642,-0.053135161980518444,0.051535885120615584,-0.04429790205969418,-0.07598553515281374,0.014714846475306223,-0.03499870655253833,-0.01750867809542039,0.08300594675668309,-0.004611070628574084,-0.08032850389142304,0.01856939599418393,-0.014945865700236835,-0.007354898627446609,0.028079731974632156,-0.03023351313098287,-0.02918115374080492,0.03916630957953872,-0.059231810304103766,-0.032258207195509786,0.011044473110990778,-0.07620088150929205,-0.004566817417498655,0.006961583327570554,-0.04445382079985777,-0.00135807430421562,0.03434044598118423,-0.015663378160799112,-0.035904052648714935,0.022933668658037913,-0.07633358111672553,-0.008764963655574607
Exp_020,XGB,Inlier,0.12321853412267993,-0.050598887223103885,-0.1758917538936437,-0.028853012597715055,-0.02913692657734731,0.013415262905858535,0.028525165380670802,0.001864657975429596,-0.0860062243207849,-0.016583180545531016,-0.0030706288535705156,-0.023911623606612045,0.0028711396095183208,-0.02800036325486743,0.028746320378926944,-0.0041324919546571574,-0.010533396989616214,-0.006566772687271829,0.031299113282733645,-0.03463081072484322,-0.041219181091372556,0.06480827041577407,-0.12645817096036505,-0.08064404904104805,0.013234992546345414,-0.030845830221057077,-0.027264554042900787,0.0679198434947087,-0.05132978842297701,-0.08153948368223038,0.05378518807743399,-0.022256019014200584,-0.013606938121567066,-0.03662508869468521,0.009191119809088781,-0.0018437047150900647
Exp_020,SVR,Inlier,0.16687774863117286,-0.0648140891951032,-0.199714412921695,0.08055383626914801,-0.013787384957615575,-0.0717458814287793,0.0629256171644507,-0.044298254248919394,-0.09364015680813029,0.02169151790673823,-0.03499870655253833,-0.01912983469583808,0.10000728183032756,-0.004330091335352892,-0.0965963482254416,0.015447627649214677,-0.014945865700236835,-0.0038745030286546998,0.004278456163342097,-0.030779081811908957,0.002707680183393052,0.0014195579674012551,-0.059231810304103766,0.003817338879683208,0.010743390892696974,-0.07620088150929205,-0.005127898273188586,0.005037083985479672,-0.04445382079985777,0.0012850446009260075,0.004221114203370811,-0.015804040927746697,-0.005214824921346536,0.023840409713043978,-0.0759249789661879,-0.009098905278664244
Exp_020,LSTM,Inlier,0.1430617056300045,-0.0648140891951032,-0.1565340939034422,0.08649169303496534,-0.013788083387514782,-0.0778497609932275,0.009561252188727488,-0.04429790205969418,-0.006209454738671763,0.021763487599797286,-0.03499870655253833,-0.01952368823040065,0.08931213558345455,-0.004611070628574084,-0.08321541868985267,0.037414046195901315,-0.014945865700236835,-0.031003155837415967,0.007843617949900229,-0.030638419044961368,-0.0005845418702156321,0.043810110593840906,-0.059231810304103766,-0.0635255766101426,0.02439313619302159,-0.07620088150929205,-0.022239503618421082,0.004948410751774503,-0.04445382079985777,-0.000856511313495526,0.0050259409018248305,-0.015663378160799112,-0.004311431944127279,0.005207381192952971,-0.0759249789661879,0.0014657465034992555
Exp_020,CNN,Inlier,0.13907180084770343,-0.0648140891951032,-0.1622088194888259,0.09566748846541756,-0.013787384957615575,-0.08701499800695665,0.011684077198751645,-0.04411759069267264,-0.01079632357404101,0.014601922936712038,-0.03499870655253833,-0.006691301917100103,0.08491851446111377,-0.004691418447846413,-0.08113358009260013,0.04460445678543115,-0.014945865700236835,-0.03612691863546864,0.00404684964643292,-0.030779081811908957,-0.0008515827110322597,0.004445224607534844,-0.059231810304103766,-7.497999483439032e-05,0.028605230907622993,-0.07620088150929205,-0.027380901007033664,0.059562670911396054,-0.04445382079985777,-0.07986208714423872,0.003250936224666233,-0.015804040927746697,-0.0033611924595993744,0.0063300936543154536,-0.07574431540994113,0.0011699831139952083
Exp_020,Transformer,Inlier,0.11495396272542405,-0.06456762606973875,-0.12957604478255128,-0.03635018430864929,-0.013465802551466672,0.03164894105256028,0.0039032533741757865,-0.044132063429123125,-0.005120411038730708,0.0094898207460127,-0.03483868117340276,-0.009832541737228799,-0.04502736264724011,-0.006164799785773297,0.047056543017919394,0.021933939023225723,-0.01480310911006538,-0.01542762883824952,0.06583761135803202,-0.030779288012972642,-0.07791495980636304,0.07777489927945795,-0.05912228010045169,-0.0690006967864284,0.05429258899730899,-0.07630077469898087,-0.05533008496902873,0.022473271407680635,-0.04398506809810746,-0.02054911011018283,0.024912863884683938,-0.01591901009537866,-0.021954883949412963,0.010975889841556254,-0.07549050318340206,-0.009332762396694881
Exp_021,RF,Inlier,0.12409298824904152,-0.0648140891951032,-0.1490781508993251,0.06753960027103956,-0.013787384957615575,-0.05841581278721533,0.051435830060407056,-0.04411759069267264,-0.07401984053648522,0.014536852582032484,-0.03499870655253833,-0.016808877153832967,0.08356234240237935,-0.004691418447846413,-0.08160150281951886,0.006883175118256532,-0.014945865700236835,-0.0030799197965822853,0.02531782067840047,-0.030779081811908957,-0.02210705678181454,0.03452599842183192,-0.059231810304103766,-0.02633914649062601,0.01234014977403909,-0.07620088150929205,-0.0047804376161200935,0.019192041333331047,-0.04445382079985777,-0.015211089955724816,0.03544264000468127,-0.015804040927746697,-0.03777584058446321,0.01937858304298993,-0.07574431540994113,-0.007115026496027721
Exp_021,XGB,Inlier,0.18846027796900994,-0.06481360840095315,-0.23030620819492217,0.043975593420152365,-0.013465771403301382,-0.037219013215145424,0.019142623770606132,-0.044298254248919394,-0.01568132289027122,0.009743314053511377,-0.03499870655253833,-0.00019338283565446525,0.11048781830983778,-0.004330091335352892,-0.10765621056224854,0.009293124228537652,-0.014945865700236835,-0.0023676586752882744,0.002442482799667416,-0.030779081811908957,0.0044036537379104875,0.053547823504689084,-0.059231810304103766,-0.08176005984799056,0.02082641238473104,-0.07636249569481188,-0.013175679556642063,0.004731119890601397,-0.04445268677728234,0.0005935822093314434,0.006613890000503051,-0.015965655113266534,-0.006372663587905836,0.019794027319977467,-0.0759249789661879,-0.0026569652979264932
Exp_021,SVR,Inlier,0.1652123684220209,-0.0648140891951032,-0.19794291920777637,0.07986488881119765,-0.013787384957615575,-0.07159177711361626,0.06341938226388558,-0.044298254248919394,-0.09346043942023165,0.021267795662049494,-0.03499870655253833,-0.019345231367703494,0.10086149723009906,-0.004330091335352892,-0.09695834833868117,0.015109620719813591,-0.014945865700236835,-0.0038970279380122715,0.004313902582744259,-0.030779081811908957,0.0026693761075715985,0.001513640931427597,-0.059231810304103766,0.0037982397903552822,0.012624520023366607,-0.07620088150929205,-0.005564157798802562,0.006823556488417907,-0.04445382079985777,-0.0005437199868799174,0.004063702832003086,-0.015804040927746697,-0.0049169667185991976,0.021968766409360865,-0.0759249789661879,-0.008579729925360085
Exp_021,LSTM,Inlier,0.17018170162177793,-0.0648140891951032,-0.2170698328031647,0.08428570094028646,-0.013788083387514782,-0.07627937195832254,-0.05115156887801712,-0.04429790205969418,0.0535969108940993,-0.015579726574686956,-0.03499870655253833,0.0010915541934077508,0.06272569293049111,-0.004611070628574084,-0.048355941483857905,0.031647648344069045,-0.014945865700236835,-0.028292820327834273,0.02289014165326342,-0.030638419044961368,-0.010989311116318241,0.014607065018789044,-0.059231810304103766,-0.0051096801167781645,0.023144809583565615,-0.07620088150929205,-0.021811190725934144,0.04193065002983058,-0.04445382079985777,-0.05626594726144493,0.009688066580052663,-0.015663378160799112,-0.0034620449616729315,0.012997058921628704,-0.0759249789661879,-0.006647478578977768
Exp_021,CNN,Inlier,0.16043512962919393,-0.0648140891951032,-0.20152523796868085,0.08297795531643427,-0.013787384957615575,-0.0760054318416822,0.007448225941770124,-0.044298254248919394,-0.0035397569140602986,0.011492103821250769,-0.03499870655253833,-0.00026955648306212915,0.0798450408972822,-0.004330091335352892,-0.07379365083754061,0.03582481193593062,-0.014945865700236835,-0.026158994618987078,0.03543390158811266,-0.030779081811908957,-0.03545208670600411,0.0031549312582175543,-0.059231810304103766,0.0010909577620958363,0.024948512881948815,-0.07620088150929205,-0.02210520295144814,0.040879860937065325,-0.04445382079985777,-0.052919224273366094,0.004738514068882004,-0.015804040927746697,-0.0037031079951247428,0.009610278371009664,-0.0759249789661879,-0.00017284227257379864
Exp_021,Transformer,Type2,-0.19319790088278432,-0.06663093504425058,0.18655598643188784,-0.0853790253141872,-0.013869344130551943,0.07615555533657865,-0.027191963905445708,-0.04455728929386234,0.027734043369619033,-0.015684550573436318,-0.0349644658944094,0.023836821440456558,-0.08177082759886001,-0.006277164380545462,0.08718028308375358,-0.030805636178557493,-0.007130808319042972,0.01569322281542041,-0.02229301892899791,-0.032005518802449034,0.022795437539809317,-0.002541600875634031,-0.06035488325313713,0.010886120015662531,0.0024274227180798844,-0.07673030763490453,0.0018115019293373222,0.026302007087234337,-0.04398250024271325,-0.019692905264223116,0.002246450767137036,-0.016056044554009347,-0.0008821691598625126,0.01027995870284183,-0.07700974475898736,-0.003710335859752643
Exp_022,RF,Inlier,0.15747265191678808,-0.06481360840095315,-0.19502686809671826,-0.03604974545202497,-0.013465771403301382,0.025466045945447727,0.0656926746103072,-0.044298254248919394,-0.09342895618626897,0.021251507198095872,-0.03499870655253833,-0.020975780059251846,0.09890882306314008,-0.004330091335352892,-0.0928366124185398,0.016655182299928562,-0.014945865700236835,-0.004523571162279407,0.038729315741888176,-0.030779081811908957,-0.036250837293656066,0.049592638218458954,-0.059231810304103766,-0.04191294696006011,0.021795589543629444,-0.07636249569481188,-0.01475919288704821,0.01981859725928868,-0.04445268677728234,-0.008744796496499686,0.006435579028938088,-0.015965655113266534,-0.004938318117222775,0.018969370965225114,-0.0759249789661879,-0.004849782882970864
Exp_022,XGB,Inlier,0.12993290782317468,-0.0648140891951032,-0.15346127660918038,0.06740900228793673,-0.013788083387514782,-0.05006939216666535,0.05595650168000359,-0.04429790205969418,-0.07742785333842211,0.017806311935008416,-0.03499870655253833,-0.017242947178222428,0.08300853792753507,-0.004611070628574084,-0.062149470284184063,-0.003403966525322546,-0.014945865700236835,0.000986581398910437,0.011766271972239544,-0.030638419044961368,-0.00033993452196150577,0.037648009418685346,-0.059231810304103766,-0.04939446232905372,0.018433790003066983,-0.07620088150929205,-0.011562160952357563,0.04985444019480359,-0.04445382079985777,-0.06373966593572274,0.004393354954412694,-0.015663378160799112,-0.004641357307788418,0.024238480704842465,-0.0759249789661879,-0.0072907626930883785
Exp_022,SVR,Inlier,0.1578734553202464,-0.0648140891951032,-0.192528508138991,0.07752564227873822,-0.013787384957615575,-0.06960113545083764,0.05861683835299963,-0.044298254248919394,-0.08736185185111114,0.01979830619538894,-0.03499870655253833,-0.01690459707049857,0.0993733286072257,-0.004330091335352892,-0.09701738863992583,0.01600857542191082,-0.014945865700236835,-0.004641060538728988,0.012026491191461089,-0.030779081811908957,-0.0036295469756337166,0.005511736232427364,-0.059231810304103766,-0.0004264104102614372,0.011888191197813291,-0.07620088150929205,-0.004089831851404348,0.012931216149034856,-0.04445382079985777,-0.006455829219587151,0.004495203265849878,-0.015804040927746697,-0.0063549053541756325,0.020994658163290242,-0.0759249789661879,-0.007321636416580619
Exp_022,LSTM,Inlier,0.15858684680707807,-0.06686287309402174,-0.19447234999052457,0.08119042641007511,-0.01420536529444963,-0.07041329969030002,0.008316838642044891,-0.04526921935732439,-0.005004477300475172,0.017437890784467586,-0.03578240732161248,-0.016142432438888233,0.08196967337269132,-0.005077875016704365,-0.0778517897572313,0.03392443097883326,-0.015003681975708465,-0.02761394501215623,0.03315428971561758,-0.03369723762386153,-0.03783619959659212,0.036665433637134856,-0.05943361702403456,-0.04306353146166138,0.011890346399339911,-0.08024544984765035,-0.0054660639652165735,0.005719887100439839,-0.044810941143768934,-0.0006170161050790153,0.007388194283432621,-0.0006822199630296034,-0.010096717035819078,0.020799384245231343,-0.07849811864669727,-0.007754879563792524
Exp_022,CNN,Inlier,0.15676912294245943,-0.0648140891951032,-0.19348312457450326,0.07467949890874907,-0.013788083387514782,-0.06547041276334284,-0.028728883407405287,-0.04429790205969418,0.03254882719939603,0.01458591183872173,-0.03499870655253833,-0.011633230866805302,0.07402743576548261,-0.004611070628574084,-0.061752437066138824,0.03705213922385503,-0.014945865700236835,-0.0297764098898527,0.02053380468778228,-0.030638419044961368,-0.008518284857525454,0.037046797637565826,-0.059231810304103766,-0.04665935196622593,0.021912474667167343,-0.07620088150929205,-0.019633466601293396,0.05572621309269893,-0.04445382079985777,-0.0715530603825057,0.004376553734688788,-0.015663378160799112,-0.0016246854001028181,0.010647753928875282,-0.0759249789661879,-0.0034487481997660958
